datetime,elapsed_s,pressure_hpa
2000/01/01@17:09:19,31881,967.9196
2000/01/01@17:09:20,31882,967.8939
2000/01/01@17:09:22,31884,967.948
2000/01/01@17:09:23,31885,967.9136
2000/01/01@17:09:24,31886,967.9294
2000/01/01@17:09:25,31887,967.8815
2000/01/01@17:09:26,31888,967.9319
2000/01/01@17:09:27,31889,967.90232
2000/01/01@17:09:28,31890,967.9344
2000/01/01@17:09:29,31891,967.904832
2000/01/01@17:09:30,31892,967.938
2000/01/01@17:09:31,31893,967.8939
2000/01/01@17:09:32,31894,967.90608
2000/01/01@17:09:33,31895,967.9024
2000/01/01@17:09:35,31897,967.8924
2000/01/01@17:09:36,31898,967.891264
2000/01/01@17:09:37,31899,967.9197
2000/01/01@17:09:38,31900,967.8654
2000/01/01@17:09:39,31901,967.9063
2000/01/01@17:09:40,31902,967.9207
2000/01/01@17:09:41,31903,967.8951
2000/01/01@17:09:42,31904,967.9023
2000/01/01@17:09:43,31905,967.9182
2000/01/01@17:09:44,31906,967.895
2000/01/01@17:09:45,31907,967.916
2000/01/01@17:09:46,31908,967.875264
2000/01/01@17:09:48,31910,967.89
2000/01/01@17:09:49,31911,967.9073
2000/01/01@17:09:50,31912,967.90344
2000/01/01@17:09:51,31913,967.9196
2000/01/01@17:09:52,31914,967.907136
2000/01/01@17:09:53,31915,967.91184
2000/01/01@17:09:54,31916,967.9109
2000/01/01@17:09:55,31917,967.8815
2000/01/01@17:09:56,31918,967.9146
2000/01/01@17:09:57,31919,967.9394
2000/01/01@17:09:58,31920,967.8935
2000/01/01@17:09:59,31921,967.9135
2000/01/01@17:10:01,31923,967.9148
2000/01/01@17:10:02,31924,967.95168
2000/01/01@17:10:03,31925,967.9504
2000/01/01@17:10:04,31926,967.88776
2000/01/01@17:10:05,31927,967.9356
2000/01/01@17:10:06,31928,967.9331
2000/01/01@17:10:07,31929,967.94024
2000/01/01@17:10:08,31930,967.903536
2000/01/01@17:10:09,31931,967.903536
2000/01/01@17:10:10,31932,967.93584
2000/01/01@17:10:11,31933,967.9133
2000/01/01@17:10:13,31935,967.9048
2000/01/01@17:10:14,31936,967.911
2000/01/01@17:10:15,31937,967.9258
2000/01/01@17:10:16,31938,967.89984
2000/01/01@17:10:17,31939,967.91832
2000/01/01@17:10:18,31940,967.9342
2000/01/01@17:10:19,31941,967.91692
2000/01/01@17:10:20,31942,967.95528
2000/01/01@17:10:21,31943,967.9675
2000/01/01@17:10:22,31944,967.9676
2000/01/01@17:10:23,31945,967.9724
2000/01/01@17:10:24,31946,967.94416
2000/01/01@17:10:26,31948,967.9073
2000/01/01@17:10:27,31949,967.93288
2000/01/01@17:10:28,31950,967.9539
2000/01/01@17:10:29,31951,967.9146
2000/01/01@17:10:30,31952,967.9146
2000/01/01@17:10:31,31953,967.9663
2000/01/01@17:10:32,31954,967.9565
2000/01/01@17:10:33,31955,967.8961
2000/01/01@17:10:34,31956,967.9475
2000/01/01@17:10:35,31957,967.9048
2000/01/01@17:10:36,31958,967.87144
2000/01/01@17:10:37,31959,967.9023
2000/01/01@17:10:39,31961,967.95528
2000/01/01@17:10:40,31962,967.9451
2000/01/01@17:10:41,31963,967.9378
2000/01/01@17:10:42,31964,967.8911
2000/01/01@17:10:43,31965,967.9294
2000/01/01@17:10:44,31966,967.9059
2000/01/01@17:10:45,31967,967.8823
2000/01/01@17:10:46,31968,967.9132
2000/01/01@17:10:47,31969,967.9207
2000/01/01@17:10:48,31970,967.8921
2000/01/01@17:10:49,31971,967.9107
2000/01/01@17:10:50,31972,967.9032
2000/01/01@17:10:52,31974,967.9611
2000/01/01@17:10:53,31975,967.93896
2000/01/01@17:10:54,31976,967.917936
2000/01/01@17:10:55,31977,967.895
2000/01/01@17:10:56,31978,967.9392
2000/01/01@17:10:57,31979,967.94168
2000/01/01@17:10:58,31980,967.94416
2000/01/01@17:10:59,31981,967.8885
2000/01/01@17:11:00,31982,967.9355
2000/01/01@17:11:01,31983,967.91704
2000/01/01@17:11:02,31984,967.92552
2000/01/01@17:11:03,31985,967.93024
2000/01/01@17:11:05,31987,967.8996
2000/01/01@17:11:06,31988,967.92068
2000/01/01@17:11:07,31989,967.8995
2000/01/01@17:11:08,31990,967.9046
2000/01/01@17:11:09,31991,967.8761
2000/01/01@17:11:10,31992,967.91316
2000/01/01@17:11:11,31993,967.9454
2000/01/01@17:11:12,31994,967.9429
2000/01/01@17:11:13,31995,967.9192
2000/01/01@17:11:14,31996,967.93776
2000/01/01@17:11:15,31997,967.94384
2000/01/01@17:11:17,31999,967.8924
2000/01/01@17:11:18,32000,967.914336
2000/01/01@17:11:19,32001,967.91544
2000/01/01@17:11:20,32002,967.8984
2000/01/01@17:11:21,32003,967.9475
2000/01/01@17:11:22,32004,967.9364
2000/01/01@17:11:23,32005,967.923
2000/01/01@17:11:24,32006,967.93384
2000/01/01@17:11:25,32007,967.8996
2000/01/01@17:11:26,32008,967.91184
2000/01/01@17:11:27,32009,967.904368
2000/01/01@17:11:28,32010,967.8872
2000/01/01@17:11:30,32012,967.9045
2000/01/01@17:11:31,32013,967.91048
2000/01/01@17:11:32,32014,967.94136
2000/01/01@17:11:33,32015,967.90328
2000/01/01@17:11:34,32016,967.95016
2000/01/01@17:11:35,32017,967.93132
2000/01/01@17:11:36,32018,967.8871
2000/01/01@17:11:37,32019,967.9194
2000/01/01@17:11:38,32020,967.93668
2000/01/01@17:11:39,32021,967.8921
2000/01/01@17:11:40,32022,967.92163
2000/01/01@17:11:41,32023,967.91672
2000/01/01@17:11:43,32025,967.9352
2000/01/01@17:11:44,32026,967.9204
2000/01/01@17:11:45,32027,967.9034
2000/01/01@17:11:46,32028,967.8786
2000/01/01@17:11:47,32029,967.8846
2000/01/01@17:11:48,32030,967.9045
2000/01/01@17:11:49,32031,967.923
2000/01/01@17:11:50,32032,967.9437
2000/01/01@17:11:51,32033,967.9082
2000/01/01@17:11:52,32034,967.93416
2000/01/01@17:11:53,32035,967.8921
2000/01/01@17:11:55,32037,967.8773
2000/01/01@17:11:56,32038,967.92068
2000/01/01@17:11:57,32039,967.8982
2000/01/01@17:11:58,32040,967.9219
2000/01/01@17:11:59,32041,967.8898
2000/01/01@17:12:00,32042,967.9204
2000/01/01@17:12:01,32043,967.91176
2000/01/01@17:12:02,32044,967.90068
2000/01/01@17:12:03,32045,967.91672
2000/01/01@17:12:04,32046,967.91184
2000/01/01@17:12:05,32047,967.9204
2000/01/01@17:12:06,32048,967.8872
2000/01/01@17:12:08,32050,967.87976
2000/01/01@17:12:09,32051,967.9314
2000/01/01@17:12:10,32052,967.933936
2000/01/01@17:12:11,32053,967.92776
2000/01/01@17:12:12,32054,967.9214
2000/01/01@17:12:13,32055,967.93272
2000/01/01@17:12:14,32056,967.9265
2000/01/01@17:12:15,32057,967.9302
2000/01/01@17:12:16,32058,967.88584
2000/01/01@17:12:17,32059,967.90684
2000/01/01@17:12:18,32060,967.92776
2000/01/01@17:12:19,32061,967.874736
2000/01/01@17:12:21,32063,967.89184
2000/01/01@17:12:22,32064,967.8736
2000/01/01@17:12:23,32065,967.89688
2000/01/01@17:12:24,32066,967.9066
2000/01/01@17:12:25,32067,967.9141
2000/01/01@17:12:26,32068,967.919
2000/01/01@17:12:27,32069,967.89084
2000/01/01@17:12:28,32070,967.909264
2000/01/01@17:12:29,32071,967.9141
2000/01/01@17:12:30,32072,967.89184
2000/01/01@17:12:31,32073,967.8887
2000/01/01@17:12:32,32074,967.90668
2000/01/01@17:12:34,32076,967.8896
2000/01/01@17:12:35,32077,967.927536
2000/01/01@17:12:36,32078,967.9178
2000/01/01@17:12:37,32079,967.9141
2000/01/01@17:12:38,32080,967.9338
2000/01/01@17:12:39,32081,967.9152
2000/01/01@17:12:40,32082,967.8931
2000/01/01@17:12:41,32083,967.87716
2000/01/01@17:12:42,32084,967.90184
2000/01/01@17:12:43,32085,967.90176
2000/01/01@17:12:44,32086,967.9091
2000/01/01@17:12:46,32088,967.88104
2000/01/01@17:12:47,32089,967.8945
2000/01/01@17:12:48,32090,967.924
2000/01/01@17:12:49,32091,967.9116
2000/01/01@17:12:50,32092,967.8995
2000/01/01@17:12:51,32093,967.9018
2000/01/01@17:12:52,32094,967.8674
2000/01/01@17:12:53,32095,967.89816
2000/01/01@17:12:54,32096,967.9473
2000/01/01@17:12:55,32097,967.9116
2000/01/01@17:12:56,32098,967.866
2000/01/01@17:12:57,32099,967.89932
2000/01/01@17:12:59,32101,967.9104
2000/01/01@17:13:00,32102,967.8663
2000/01/01@17:13:01,32103,967.945
2000/01/01@17:13:02,32104,967.9066
2000/01/01@17:13:03,32105,967.8685
2000/01/01@17:13:04,32106,967.87976
2000/01/01@17:13:05,32107,967.8993
2000/01/01@17:13:06,32108,967.87224
2000/01/01@17:13:07,32109,967.87732
2000/01/01@17:13:08,32110,967.90424
2000/01/01@17:13:09,32111,967.86976
2000/01/01@17:13:10,32112,967.8881
2000/01/01@17:13:12,32113,967.8907
2000/01/01@17:13:13,32115,967.8821
2000/01/01@17:13:14,32116,967.9127
2000/01/01@17:13:15,32117,967.9105
2000/01/01@17:13:16,32118,967.9189
2000/01/01@17:13:17,32119,967.887
2000/01/01@17:13:18,32120,967.8452
2000/01/01@17:13:19,32121,967.9486
2000/01/01@17:13:20,32122,967.9006
2000/01/01@17:13:21,32123,967.89304
2000/01/01@17:13:22,32124,967.88332
2000/01/01@17:13:23,32125,967.91908
2000/01/01@17:13:25,32127,967.8894
2000/01/01@17:13:26,32128,967.91768
2000/01/01@17:13:27,32129,967.919
2000/01/01@17:13:28,32130,967.9227
2000/01/01@17:13:29,32131,967.9436
2000/01/01@17:13:30,32132,967.8931
2000/01/01@17:13:31,32133,967.887
2000/01/01@17:13:32,32134,967.8685
2000/01/01@17:13:33,32135,967.9204
2000/01/01@17:13:34,32136,967.8834
2000/01/01@17:13:35,32137,967.9006
2000/01/01@17:13:36,32138,967.90424
2000/01/01@17:13:38,32140,967.9116
2000/01/01@17:13:39,32141,967.9031
2000/01/01@17:13:40,32142,967.9091
2000/01/01@17:13:41,32143,967.9313
2000/01/01@17:13:42,32144,967.93616
2000/01/01@17:13:43,32145,967.90904
2000/01/01@17:13:44,32146,967.9043
2000/01/01@17:13:45,32147,967.95952
2000/01/01@17:13:46,32148,967.90424
2000/01/01@17:13:47,32149,967.9152
2000/01/01@17:13:48,32150,967.89304
2000/01/01@17:13:49,32151,967.8806
2000/01/01@17:13:51,32153,967.9091
2000/01/01@17:13:52,32154,967.9227
2000/01/01@17:13:53,32155,967.9018
2000/01/01@17:13:54,32156,967.8808
2000/01/01@17:13:55,32157,967.9325
2000/01/01@17:13:56,32158,967.9215
2000/01/01@17:13:57,32159,967.89908
2000/01/01@17:13:58,32160,967.86616
2000/01/01@17:13:59,32161,967.941168
2000/01/01@17:14:00,32162,967.9004
2000/01/01@17:14:01,32163,967.8895
2000/01/01@17:14:02,32164,967.87692
2000/01/01@17:14:04,32166,967.93976
2000/01/01@17:14:05,32167,967.9116
2000/01/01@17:14:06,32168,967.91768
2000/01/01@17:14:07,32169,967.94728
2000/01/01@17:14:08,32170,967.946064
2000/01/01@17:14:09,32171,967.93496
2000/01/01@17:14:10,32172,967.9178
2000/01/01@17:14:11,32173,967.904368
2000/01/01@17:14:12,32174,967.94728
2000/01/01@17:14:13,32175,967.89688
2000/01/01@17:14:14,32176,967.90176
2000/01/01@17:14:16,32178,967.8956
2000/01/01@17:14:17,32179,967.91768
2000/01/01@17:14:18,32180,967.927536
2000/01/01@17:14:19,32181,967.9079
2000/01/01@17:14:20,32182,967.9299
2000/01/01@17:14:21,32183,967.9178
2000/01/01@17:14:22,32184,967.8979
2000/01/01@17:14:23,32185,967.9363
2000/01/01@17:14:24,32186,967.91408
2000/01/01@17:14:25,32187,967.907936
2000/01/01@17:14:26,32188,967.9398
2000/01/01@17:14:27,32189,967.92
2000/01/01@17:14:29,32191,967.8822
2000/01/01@17:14:30,32192,967.8856
2000/01/01@17:14:31,32193,967.911536
2000/01/01@17:14:32,32194,967.9054
2000/01/01@17:14:33,32195,967.895536
2000/01/01@17:14:34,32196,967.94728
2000/01/01@17:14:35,32197,967.93368
2000/01/01@17:14:36,32198,967.89052
2000/01/01@17:14:37,32199,967.89168
2000/01/01@17:14:38,32200,967.907936
2000/01/01@17:14:39,32201,967.9239
2000/01/01@17:14:40,32202,967.9325
2000/01/01@17:14:42,32204,967.9004
2000/01/01@17:14:43,32205,967.89688
2000/01/01@17:14:44,32206,967.9214
2000/01/01@17:14:45,32207,967.89168
2000/01/01@17:14:46,32208,967.89304
2000/01/01@17:14:47,32209,967.9201
2000/01/01@17:14:48,32210,967.93132
2000/01/01@17:14:49,32211,967.9252
2000/01/01@17:14:50,32212,967.911536
2000/01/01@17:14:51,32213,967.887
2000/01/01@17:14:52,32214,967.9189
2000/01/01@17:14:53,32215,967.89792
2000/01/01@17:14:55,32217,967.9054
2000/01/01@17:14:56,32218,967.92016
2000/01/01@17:14:57,32219,967.8819
2000/01/01@17:14:58,32220,967.88808
2000/01/01@17:14:59,32221,967.92
2000/01/01@17:15:00,32222,967.92504
2000/01/01@17:15:01,32223,967.9264
2000/01/01@17:15:02,32224,967.9239
2000/01/01@17:15:03,32225,967.9054
2000/01/01@17:15:04,32226,967.866
2000/01/01@17:15:05,32227,967.9178
2000/01/01@17:15:06,32228,967.895536
2000/01/01@17:15:08,32230,967.89052
2000/01/01@17:15:09,32231,967.8611
2000/01/01@17:15:10,32232,967.9496
2000/01/01@17:15:11,32233,967.9313
2000/01/01@17:15:12,32234,967.8645
2000/01/01@17:15:13,32235,967.8982
2000/01/01@17:15:14,32236,967.8979
2000/01/01@17:15:15,32237,967.907936
2000/01/01@17:15:16,32238,967.9054
2000/01/01@17:15:17,32239,967.9235
2000/01/01@17:15:18,32240,967.902864
2000/01/01@17:15:20,32242,967.87692
2000/01/01@17:15:21,32243,967.92016
2000/01/01@17:15:22,32244,967.8968
2000/01/01@17:15:23,32245,967.8636
2000/01/01@17:15:24,32246,967.8745
2000/01/01@17:15:25,32247,967.92132
2000/01/01@17:15:26,32248,967.932432
2000/01/01@17:15:27,32249,967.911536
2000/01/01@17:15:28,32250,967.90784
2000/01/01@17:15:29,32251,967.918768
2000/01/01@17:15:30,32252,967.93224
2000/01/01@17:15:31,32253,967.91376
2000/01/01@17:15:33,32255,967.9508
2000/01/01@17:15:34,32256,967.92
2000/01/01@17:15:35,32257,967.92
2000/01/01@17:15:36,32258,967.89668
2000/01/01@17:15:37,32259,967.911536
2000/01/01@17:15:38,32260,967.92
2000/01/01@17:15:39,32261,967.92616
2000/01/01@17:15:40,32262,967.9052
2000/01/01@17:15:41,32263,967.92116
2000/01/01@17:15:42,32264,967.9114
2000/01/01@17:15:43,32265,967.89416
2000/01/01@17:15:44,32266,967.8857
2000/01/01@17:15:46,32268,967.87692
2000/01/01@17:15:47,32269,967.88448
2000/01/01@17:15:48,32270,967.8868
2000/01/01@17:15:49,32271,967.9546
2000/01/01@17:15:50,32272,967.93852
2000/01/01@17:15:51,32273,967.85864
2000/01/01@17:15:52,32274,967.8943
2000/01/01@17:15:53,32275,967.915136
2000/01/01@17:15:54,32276,967.9422
2000/01/01@17:15:55,32277,967.9249
2000/01/01@17:15:56,32278,967.90536
2000/01/01@17:15:57,32279,967.9031
2000/01/01@17:15:59,32281,967.85864
2000/01/01@17:16:00,32282,967.8857
2000/01/01@17:16:01,32283,967.89792
2000/01/01@17:16:02,32284,967.90892
2000/01/01@17:16:03,32285,967.894032
2000/01/01@17:16:04,32286,967.902864
2000/01/01@17:16:05,32287,967.95304
2000/01/01@17:16:06,32288,967.8868
2000/01/01@17:16:07,32289,967.90392
2000/01/01@17:16:08,32290,967.899
2000/01/01@17:16:09,32291,967.88808
2000/01/01@17:16:11,32293,967.87304
2000/01/01@17:16:12,32294,967.92992
2000/01/01@17:16:13,32295,967.95448
2000/01/01@17:16:14,32296,967.89416
2000/01/01@17:16:15,32297,967.923664
2000/01/01@17:16:16,32298,967.89668
2000/01/01@17:16:17,32299,967.8979
2000/01/01@17:16:18,32300,967.8681
2000/01/01@17:16:19,32301,967.92992
2000/01/01@17:16:20,32302,967.9324
2000/01/01@17:16:21,32303,967.885536
2000/01/01@17:16:22,32304,967.8869
2000/01/01@17:16:24,32306,967.8918
2000/01/01@17:16:25,32307,967.87084
2000/01/01@17:16:26,32308,967.8832
2000/01/01@17:16:27,32309,967.90048
2000/01/01@17:16:28,32310,967.899
2000/01/01@17:16:29,32311,967.8807
2000/01/01@17:16:30,32312,967.8967
2000/01/01@17:16:31,32313,967.91376
2000/01/01@17:16:32,32314,967.932432
2000/01/01@17:16:33,32315,967.9433
2000/01/01@17:16:34,32316,967.9077
2000/01/01@17:16:35,32317,967.9065
2000/01/01@17:16:37,32319,967.89304
2000/01/01@17:16:38,32320,967.9077
2000/01/01@17:16:39,32321,967.92848
2000/01/01@17:16:40,32322,967.87576
2000/01/01@17:16:41,32323,967.9201
2000/01/01@17:16:42,32324,967.87424
2000/01/01@17:16:43,32325,967.862336
2000/01/01@17:16:44,32326,967.8695
2000/01/01@17:16:45,32327,967.9088
2000/01/01@17:16:46,32328,967.8806
2000/01/01@17:16:47,32329,967.9139
2000/01/01@17:16:48,32330,967.9324
2000/01/01@17:16:50,32332,967.8695
2000/01/01@17:16:51,32333,967.9003
2000/01/01@17:16:52,32334,967.8597
2000/01/01@17:16:53,32335,967.890464
2000/01/01@17:16:54,32336,967.89544
2000/01/01@17:16:55,32337,967.868064
2000/01/01@17:16:56,32338,967.8792
2000/01/01@17:16:57,32339,967.89292
2000/01/01@17:16:58,32340,967.87692
2000/01/01@17:16:59,32341,967.87692
2000/01/01@17:17:00,32342,967.8868
2000/01/01@17:17:01,32343,967.844864
2000/01/01@17:17:03,32345,967.9361
2000/01/01@17:17:04,32346,967.8793
2000/01/01@17:17:05,32347,967.86948
2000/01/01@17:17:06,32348,967.87084
2000/01/01@17:17:07,32349,967.90768
2000/01/01@17:17:08,32350,967.8989
2000/01/01@17:17:09,32351,967.894032
2000/01/01@17:17:10,32352,967.92
2000/01/01@17:17:11,32353,967.9224
2000/01/01@17:17:12,32354,967.9077
2000/01/01@17:17:13,32355,967.895536
2000/01/01@17:17:15,32357,967.8793
2000/01/01@17:17:16,32358,967.8681
2000/01/01@17:17:17,32359,967.8622
2000/01/01@17:17:18,32360,967.868064
2000/01/01@17:17:19,32361,967.8632
2000/01/01@17:17:20,32362,967.8546
2000/01/01@17:17:21,32363,967.894032
2000/01/01@17:17:22,32364,967.84848
2000/01/01@17:17:23,32365,967.9052
2000/01/01@17:17:24,32366,967.8853
2000/01/01@17:17:25,32367,967.8681
2000/01/01@17:17:26,32368,967.9238
2000/01/01@17:17:28,32370,967.8953
2000/01/01@17:17:29,32371,967.87192
2000/01/01@17:17:30,32372,967.8572
2000/01/01@17:17:31,32373,967.9151
2000/01/01@17:17:32,32374,967.9026
2000/01/01@17:17:33,32375,967.8643
2000/01/01@17:17:34,32376,967.9088
2000/01/01@17:17:35,32377,967.890464
2000/01/01@17:17:36,32378,967.8793
2000/01/01@17:17:37,32379,967.89656
2000/01/01@17:17:38,32380,967.9026
2000/01/01@17:17:39,32381,967.88792
2000/01/01@17:17:41,32383,967.86696
2000/01/01@17:17:42,32384,967.884064
2000/01/01@17:17:43,32385,967.8755
2000/01/01@17:17:44,32386,967.90768
2000/01/01@17:17:45,32387,967.8828
2000/01/01@17:17:46,32388,967.86552
2000/01/01@17:17:47,32389,967.867
2000/01/01@17:17:48,32390,967.89292
2000/01/01@17:17:49,32391,967.884064
2000/01/01@17:17:50,32392,967.878
2000/01/01@17:17:51,32393,967.84592
2000/01/01@17:17:52,32394,967.884064
2000/01/01@17:17:54,32396,967.8571
2000/01/01@17:17:55,32397,967.88664
2000/01/01@17:17:56,32398,967.85848
2000/01/01@17:17:57,32399,967.87052
2000/01/01@17:17:58,32400,967.878
2000/01/01@17:17:59,32401,967.852336
2000/01/01@17:18:00,32402,967.868064
2000/01/01@17:18:01,32403,967.8938
2000/01/01@17:18:02,32404,967.894
2000/01/01@17:18:03,32405,967.8742
2000/01/01@17:18:04,32406,967.8706
2000/01/01@17:18:06,32408,967.8828
2000/01/01@17:18:07,32409,967.9113
2000/01/01@17:18:08,32410,967.884064
2000/01/01@17:18:09,32411,967.89152
2000/01/01@17:18:10,32412,967.8778
2000/01/01@17:18:11,32413,967.87304
2000/01/01@17:18:12,32414,967.8386
2000/01/01@17:18:13,32415,967.884064
2000/01/01@17:18:14,32416,967.89152
2000/01/01@17:18:15,32417,967.8817
2000/01/01@17:18:16,32418,967.912368
2000/01/01@17:18:17,32419,967.88652
2000/01/01@17:18:19,32421,967.8766
2000/01/01@17:18:20,32422,967.834832
2000/01/01@17:18:21,32423,967.85
2000/01/01@17:18:22,32424,967.87052
2000/01/01@17:18:23,32425,967.8508
2000/01/01@17:18:24,32426,967.90984
2000/01/01@17:18:25,32427,967.868064
2000/01/01@17:18:26,32428,967.8816
2000/01/01@17:18:27,32429,967.89016
2000/01/01@17:18:28,32430,967.8607
2000/01/01@17:18:29,32431,967.9024
2000/01/01@17:18:30,32432,967.88776
2000/01/01@17:18:32,32434,967.822768
2000/01/01@17:18:33,32435,967.85692
2000/01/01@17:18:34,32436,967.89512
2000/01/01@17:18:35,32437,967.90376
2000/01/01@17:18:36,32438,967.884064
2000/01/01@17:18:37,32439,967.9051
2000/01/01@17:18:38,32440,967.846
2000/01/01@17:18:39,32441,967.8755
2000/01/01@17:18:40,32442,967.90856
2000/01/01@17:18:41,32443,967.868064
2000/01/01@17:18:42,32444,967.7993
2000/01/01@17:18:44,32446,967.89528
2000/01/01@17:18:45,32447,967.9208
2000/01/01@17:18:46,32448,967.8803
2000/01/01@17:18:47,32449,967.85704
2000/01/01@17:18:48,32450,967.8962
2000/01/01@17:18:49,32451,967.8494
2000/01/01@17:18:50,32452,967.9026
2000/01/01@17:18:51,32453,967.8681
2000/01/01@17:18:52,32454,967.84576
2000/01/01@17:18:53,32455,967.8719
2000/01/01@17:18:54,32456,967.8864
2000/01/01@17:18:55,32457,967.8791
2000/01/01@17:18:57,32458,967.8668
2000/01/01@17:18:58,32460,967.8815
2000/01/01@17:18:59,32461,967.8286
2000/01/01@17:19:00,32462,967.8469
2000/01/01@17:19:01,32463,967.8803
2000/01/01@17:19:02,32464,967.9136
2000/01/01@17:19:03,32465,967.8484
2000/01/01@17:19:04,32466,967.8594
2000/01/01@17:19:05,32467,967.8889
2000/01/01@17:19:06,32468,967.884
2000/01/01@17:19:07,32469,967.8937
2000/01/01@17:19:08,32470,967.8482
2000/01/01@17:19:10,32472,967.858064
2000/01/01@17:19:11,32473,967.8619
2000/01/01@17:19:12,32474,967.8643
2000/01/01@17:19:13,32475,967.9133
2000/01/01@17:19:14,32476,967.884
2000/01/01@17:19:15,32477,967.8593
2000/01/01@17:19:16,32478,967.8667
2000/01/01@17:19:17,32479,967.88776
2000/01/01@17:19:18,32480,967.8974
2000/01/01@17:19:19,32481,967.8642
2000/01/01@17:19:20,32482,967.9
2000/01/01@17:19:21,32483,967.8876
2000/01/01@17:19:23,32485,967.86552
2000/01/01@17:19:24,32486,967.8728
2000/01/01@17:19:25,32487,967.84952
2000/01/01@17:19:26,32488,967.8914
2000/01/01@17:19:27,32489,967.85336
2000/01/01@17:19:28,32490,967.87532
2000/01/01@17:19:29,32491,967.91848
2000/01/01@17:19:30,32492,967.8435
2000/01/01@17:19:31,32493,967.8753
2000/01/01@17:19:32,32494,967.9122
2000/01/01@17:19:33,32495,967.8778
2000/01/01@17:19:34,32496,967.8631
2000/01/01@17:19:36,32498,967.87648
2000/01/01@17:19:37,32499,967.88888
2000/01/01@17:19:38,32500,967.86552
2000/01/01@17:19:39,32501,967.8974
2000/01/01@17:19:40,32502,967.8741
2000/01/01@17:19:41,32503,967.919536
2000/01/01@17:19:42,32504,967.868
2000/01/01@17:19:43,32505,967.9219
2000/01/01@17:19:44,32506,967.90592
2000/01/01@17:19:45,32507,967.884064
2000/01/01@17:19:46,32508,967.89132
2000/01/01@17:19:47,32509,967.841
2000/01/01@17:19:49,32511,967.85656
2000/01/01@17:19:50,32512,967.8705
2000/01/01@17:19:51,32513,967.86916
2000/01/01@17:19:52,32514,967.9071
2000/01/01@17:19:53,32515,967.89868
2000/01/01@17:19:54,32516,967.87272
2000/01/01@17:19:55,32517,967.8457
2000/01/01@17:19:56,32518,967.8286
2000/01/01@17:19:57,32519,967.858
2000/01/01@17:19:58,32520,967.882736
2000/01/01@17:19:59,32521,967.90216
2000/01/01@17:20:01,32523,967.84184
2000/01/01@17:20:02,32524,967.85443
2000/01/01@17:20:03,32525,967.8631
2000/01/01@17:20:04,32526,967.8986
2000/01/01@17:20:05,32527,967.89132
2000/01/01@17:20:06,32528,967.8211
2000/01/01@17:20:07,32529,967.8432
2000/01/01@17:20:08,32530,967.88136
2000/01/01@17:20:09,32531,967.88744
2000/01/01@17:20:10,32532,967.884
2000/01/01@17:20:11,32533,967.8864
2000/01/01@17:20:12,32534,967.89868
2000/01/01@17:20:14,32536,967.88776
2000/01/01@17:20:15,32537,967.87144
2000/01/01@17:20:16,32538,967.85544
2000/01/01@17:20:17,32539,967.8593
2000/01/01@17:20:18,32540,967.9057
2000/01/01@17:20:19,32541,967.8653
2000/01/01@17:20:20,32542,967.84668
2000/01/01@17:20:21,32543,967.87532
2000/01/01@17:20:22,32544,967.884
2000/01/01@17:20:23,32545,967.88744
2000/01/01@17:20:24,32546,967.885
2000/01/01@17:20:25,32547,967.87416
2000/01/01@17:20:27,32549,967.8642
2000/01/01@17:20:28,32550,967.81976
2000/01/01@17:20:29,32551,967.91944
2000/01/01@17:20:30,32552,967.84296
2000/01/01@17:20:31,32553,967.8812
2000/01/01@17:20:32,32554,967.88776
2000/01/01@17:20:33,32555,967.903536
2000/01/01@17:20:34,32556,967.86308
2000/01/01@17:20:35,32557,967.88252
2000/01/01@17:20:36,32558,967.8604
2000/01/01@17:20:37,32559,967.8951
2000/01/01@17:20:38,32560,967.8653
2000/01/01@17:20:40,32562,967.87748
2000/01/01@17:20:41,32563,967.87776
2000/01/01@17:20:42,32564,967.885
2000/01/01@17:20:43,32565,967.834336
2000/01/01@17:20:44,32566,967.847936
2000/01/01@17:20:45,32567,967.8396
2000/01/01@17:20:46,32568,967.8591
2000/01/01@17:20:47,32569,967.84456
2000/01/01@17:20:48,32570,967.8617
2000/01/01@17:20:49,32571,967.837
2000/01/01@17:20:50,32572,967.9208
2000/01/01@17:20:52,32574,967.84328
2000/01/01@17:20:53,32575,967.8629
2000/01/01@17:20:54,32576,967.8629
2000/01/01@17:20:55,32577,967.8593
2000/01/01@17:20:56,32578,967.84296
2000/01/01@17:20:57,32579,967.85316
2000/01/01@17:20:58,32580,967.87648
2000/01/01@17:20:59,32581,967.8494
2000/01/01@17:21:00,32582,967.8323
2000/01/01@17:21:01,32583,967.83688
2000/01/01@17:21:02,32584,967.868864
2000/01/01@17:21:03,32585,967.798768
2000/01/01@17:21:05,32587,967.8493
2000/01/01@17:21:06,32588,967.85912
2000/01/01@17:21:07,32589,967.87384
2000/01/01@17:21:08,32590,967.87384
2000/01/01@17:21:09,32591,967.89736
2000/01/01@17:21:10,32592,967.88252
2000/01/01@17:21:11,32593,967.84668
2000/01/01@17:21:12,32594,967.8493
2000/01/01@17:21:13,32595,967.858
2000/01/01@17:21:14,32596,967.87132
2000/01/01@17:21:15,32597,967.86268
2000/01/01@17:21:16,32598,967.8196
2000/01/01@17:21:18,32600,967.8529
2000/01/01@17:21:19,32601,967.84048
2000/01/01@17:21:20,32602,967.86632
2000/01/01@17:21:21,32603,967.82332
2000/01/01@17:21:22,32604,967.9009
